client_code;client_name;client_ipn;client_okpo;doc_date;doc_number;product_code;product_name;doc_total;quantity;amount
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-26;ЮГ000000807;11674;ГОСТ 8734 12х 2 ст20 7304318090;0;1;1638
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-26;ЮГ000000807;11693;ГОСТ 8734 22х3 ст20 7304318090;0;1;5975
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-26;ЮГ000000807;11712;ГОСТ 8734 27х 3.2 ст20 7304318090;0;1;6990
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-29;ЮГ000000802;10739;ДСТУ 8938:2019 76х 6 ст20 7304398290;0;1;8650
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-31;ЮГ000000523;10592;ДСТУ 8938:2019 42х 4 ст20 7304398290;0;1;206486
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-01-31;ЮГ000000523;11207;ДСТУ 8938:2019 70х 5 ст20 7304398290;0;1;20068
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-01;ЮГ000001041;12248;ГОСТ 8734 63х 5 ст20 7304318090;0;1;17992
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-02;ЮГ000001064;10596;ДСТУ 8938:2019 48.3х 5 ст20 7304398290;0;1;22624
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-06;ЮГ000001125;10050;ГОСТ 8732 21х 3 ст20 7304398290;0;1;956
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-06;ЮГ000001118;12183;ГОСТ 8732 73х 8 ст20 7304399290;0;1;10927,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-07;ЮГ000001136;11689;ГОСТ 8734 21х 2.5 ст20 7304318090;0;1;2509,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-09;ЮГ000001230;10592;ДСТУ 8938:2019 42х 4 ст20 7304398290;0;1;67326
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-09;ЮГ000001230;11589;ДСТУ 8938:2019 60х 4 ст20 7304398290;0;1;66640
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-15;ЮГ000001434;10574;ДСТУ 8938:2019 152х 6 ст20 7304398290;0;1;74736
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-15;ЮГ000001434;10793;ДСТУ 8938:2019 83х 4 ст20 7304398290;0;1;12456
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-15;ЮГ000001432;11726;ГОСТ 8734 32х 5 ст20 7304318090;0;1;11000
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-15;ЮГ000001432;13047;ДСТУ 8939:2019 45х 8 ст20 7304318090;0;1;326160
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-20;ЮГ000001631;7705;Труба проф. 150х100х 6 ст20 7304900000;0;1;18425
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-20;ЮГ000001640;11755;ГОСТ 8734 40х 6 ст20 7304318090;0;1;7370
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-20;ЮГ000001440;7818;ГОСТ 8734 21х 2.5 ст20 7304318090;0;1;1434
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-21;ЮГ000001536;10604;ДСТУ 8938:2019 76х 3.5 ст20 7304398290;0;1;146704
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-22;ЮГ000001743;11699;ГОСТ 8734 25х2 ст20 7304318090;0;1;8155
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001699;11791;ДСТУ 8939:2019 18х 5 ст20 7304318090;0;1;1830
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001650;10062;ГОСТ 8732 50х12 ст20 7304398290;0;1;108676
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001650;10613;ДСТУ 8938:2019 83х12 ст35 7304398290;0;1;131535
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001650;10709;ДСТУ 8938:2019 108х10 ст20 7304398290;0;1;84120
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001650;11820;ДСТУ 8939:2019 42х 5 ст20 7304318090;0;1;69084
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-23;ЮГ000001650;12584;ДСТУ 8939:2019 60х12 ст20 7304318090;0;1;250190
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-26;ЮГ000001830;10709;ДСТУ 8938:2019 108х10 ст20 7304398290;0;1;209385
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-28;ЮГ000001909;7740;Труба проф. 250х110х10 ст20 7304900000;0;1;95810
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-29;ЮГ000001910;12009;ГОСТ 8732 180х 6 ст20 7304398390;0;1;65740
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-02-29;ЮГ000001825;11693;ГОСТ 8734 22х3 ст20 7304318090;0;1;2509,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-01;ЮГ000001878;11835;ГОСТ 8734 102х20 ст20 7304318090;0;1;98010
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-01;ЮГ000001878;12252;ГОСТ 8734 63х12 ст20 7304318090;0;1;47760
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-06;ЮГ000001882;12365;ДСТУ 8938:2019 63х16 ст20 7304398290;0;1;34980
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002265;11702;ГОСТ 8734 25х3 ст20 7304318090;0;1;14213
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002265;11793;ДСТУ 8939:2019 20х 2.5 ст20 7304318090;0;1;8962,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002265;11816;ДСТУ 8939:2019 40х 3 ст20 7304318090;0;1;20680
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002262;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;2000
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002262;10610;ДСТУ 8938:2019 89х 5 ст20 7304398290;0;1;25604
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-12;ЮГ000002262;10648;ДСТУ 8938:2019 133х 5 ст20 7304398290;0;1;17300
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-14;ЮГ000002439;12289;ДСТУ 8938:2019 121х14 ст20 7304398290;0;1;12690
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-14;ЮГ000002394;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;2160
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-14;ЮГ000002394;11538;ДСТУ 8938:2019 152х32 ст20 7304398290;0;1;94770
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-14;ЮГ000002438;12258;ГОСТ 8734 68х 6 ст20 7304318090;0;1;12935
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-15;ЮГ000002398;7648;Труба проф. 160х100х8 ст20 7304900000;0;1;25795
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-15;ЮГ000002443;7262;ГОСТ 8734 48х 5 ст20 7304318090;0;1;39733,4
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-18;ЮГ000002469;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;120
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-18;ЮГ000002469;10698;ДСТУ 8938:2019 73х 4 ст20 7304398290;0;1;11072
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-19;ЮГ000002593;11837;ГОСТ 8734 108х18 ст20 7304318090;0;1;14580
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-19;ЮГ000002593;11877;ГОСТ 8734 89х16 ст20 7304318090;0;1;37260
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-21;ЮГ000002652;8253;Труба проф. 250х150х 8 ст20 7304900000;0;1;44220
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-22;ЮГ000002651;7546;Труба проф. 60х60х 6 ст20 7304900000;0;1;103180
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-22;ЮГ000002651;7549;Труба проф. 60х60х 6 ст35 7304900000;0;1;198990
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-22;ЮГ000002739;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;2400
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-22;ЮГ000002739;12059;ГОСТ 8732 245х30 ст20 7304193090;0;1;25920
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-26;ЮГ000002802;10699;ДСТУ 8938:2019 102х 8 ст20 7304398290;0;1;31832
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-27;ЮГ000002861;8517;Порізка  2 різа ( зг ДКПП 25.62.20-00.00);0;1;100
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-27;ЮГ000002861;13027;ДСТУ 8939:2019 27х 3.2 ст20 7304318090;0;1;5242,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-03-27;ЮГ000002901;11731;ГОСТ 8734 34х 3 ст20 7304318090;0;1;5038,8
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-01;ЮГ000002859;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;4000
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-01;ЮГ000002859;10715;ДСТУ 8938:2019 114х20 ст20 7304398290;0;1;4050
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-01;ЮГ000002859;10770;ДСТУ 8938:2019 219х36 ст20 7304398390;0;1;93150
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-01;ЮГ000002859;10844;ДСТУ 8938:2019 168х32 ст20 7304398290;0;1;35640
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-02;ЮГ000003079;10690;ДСТУ 8938:2019 48.3х 4 ст20 7304398290;0;1;15057
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-02;ЮГ000003079;11724;ГОСТ 8734 32х 4 ст20 7304318090;0;1;8261
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-02;ЮГ000003079;12366;ДСТУ 8938:2019 65х 4 ст20 7304398290;0;1;17120
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-02;ЮГ000003043;13027;ДСТУ 8939:2019 27х 3.2 ст20 7304318090;0;1;2467,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-04;ЮГ000003175;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;480
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-04;ЮГ000003175;11765;ГОСТ 8734 45х 6 ст20 7304318090;0;1;40330
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-04;ЮГ000003027;9853;ДСТУ 8938:2019 60х 3.5 ст20 7304399290;0;1;4212
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-04;ЮГ000003027;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;60
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-08;ЮГ000003161;7625;Труба проф. 80х40х 6 ст20 7304900000;0;1;17181
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-10;ЮГ000003154;11604;ДСТУ 8938:2019 95х12 ст20 7304398290;0;1;249535
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003542;12611;ДСТУ 8939:2019 80х10 ст20 7304318090;0;1;17360
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003433;12009;ГОСТ 8732 180х 6 ст20 7304398390;0;1;45630
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003152;7739;Труба проф. 250х110х 8 ст20 7304900000;0;1;77480
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003152;10651;ДСТУ 8938:2019 32х 4 ст20 7304398290;0;1;72900
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003152;10751;ДСТУ 8938:2019 133х14 ст35 7304398290;0;1;67915
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;821;Труба проф. 200х120х10 ст20 7304900000;0;1;85158
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7438;Труба проф. 120х120х 6 ст20 7304900000;0;1;19422
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7528;Труба проф. 80х80х 6 ст20 7304900000;0;1;11952
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7542;Труба проф. 60х60х 5 ст09Г2С 7304900000;0;1;15700
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7543;Труба проф. 60х60х 6 ст09Г2С 7304900000;0;1;34540
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7577;Труба проф. 120х80х 6 ст20 7304900000;0;1;15687
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7602;Труба проф. 100х60х 6 ст20 7304900000;0;1;11952
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7678;Труба проф. 200х100х 6 ст20 7304900000;0;1;48555
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7706;Труба проф. 150х100х 8 ст20 7304900000;0;1;26145
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7707;Труба проф. 150х100х10 ст20 7304900000;0;1;31374
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;7804;Труба проф. 80х50х 6 ст20 7304900000;0;1;8964
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-17;ЮГ000003540;9225;Труба проф. 150х50х 5 ст20 7304900000;0;1;14193
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-26;ЮГ000003879;11755;ГОСТ 8734 40х 6 ст20 7304318090;0;1;12210
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-26;ЮГ000003879;11772;ГОСТ 8734 50х 6 ст20 7304318090;0;1;3585
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-26;ЮГ000003877;7695;Труба проф. 100х40х 5 ст20 7304900000;0;1;8964
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-29;ЮГ000003930;10586;ДСТУ 8938:2019 89х 4 ст20 7304398290;0;1;83732
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-29;ЮГ000003873;7678;Труба проф. 200х100х 6 ст20 7304900000;0;1;123255
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-29;ЮГ000003931;7641;Труба проф. 160х80х 8 ст20 7304900000;0;1;24651
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-29;ЮГ000003931;7705;Труба проф. 150х100х 6 ст20 7304900000;0;1;19422
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-29;ЮГ000003874;11914;ГОСТ 8732 108х12 ст20 7304399290;0;1;74360
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-30;ЮГ000003992;6733;ГОСТ 8732 76х 3.5 ст20 7304399290;0;1;2422
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-30;ЮГ000003992;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;2000
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-30;ЮГ000003992;10575;ДСТУ 8938:2019 159х 4.5 ст20 7304398290;0;1;5616
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-04-30;ЮГ000003992;10604;ДСТУ 8938:2019 76х 3.5 ст20 7304398290;0;1;30448
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-01;ЮГ000004046;9541;ДСТУ 8938:2019 32х 4 ст20 7304399290;0;1;25083,4
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-02;ЮГ000004030;11388;ДСТУ 8938:2019 20х 3 ст20 7304398290;0;1;3615
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-02;ЮГ000004102;11601;ДСТУ 8938:2019 89х 4 ст20 7304398290;0;1;33216
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-02;ЮГ000004102;12604;ДСТУ 8939:2019 76х 3.5 ст20 7304318090;0;1;34600
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-06;ЮГ000004179;11629;ГОСТ 8732 27х 4 ст20 7304398290;0;1;11867,5
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-07;ЮГ000004177;10596;ДСТУ 8938:2019 48.3х 5 ст20 7304398290;0;1;23661
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-07;ЮГ000004176;10573;ДСТУ 8938:2019 60х 4 ст20 7304398290;0;1;42120
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-14;ЮГ000004411;10774;ДСТУ 8938:2019 245х30 ст20 7304398390;0;1;116440
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-16;ЮГ000004388;9633;ДСТУ 8938:2019 83х14 ст20 7304399290;0;1;3575
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-16;ЮГ000004388;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;1700
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-28;ЮГ000004767;10643;ДСТУ 8938:2019 426х10 ст20 7304398890;0;1;260598
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-28;ЮГ000004646;10587;ДСТУ 8938:2019 76х 4 ст20 7304398290;0;1;29064
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-28;ЮГ000004646;10697;ДСТУ 8938:2019 57х 3.5 ст20 7304398290;0;1;7612
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-05-28;ЮГ000004714;7739;Труба проф. 250х110х 8 ст20 7304900000;0;1;274149
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-04;ЮГ000005012;7082;ГОСТ 8732 426х10 ст20 7304399890;0;1;2464
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-04;ЮГ000005012;10643;ДСТУ 8938:2019 426х10 ст20 7304398890;0;1;552706
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-04;ЮГ000005012;10644;ДСТУ 8938:2019 426х 9 ст20 7304398890;0;1;716100
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-06;ЮГ000004992;10587;ДСТУ 8938:2019 76х 4 ст20 7304398290;0;1;6318
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-06;ЮГ000004992;10791;ДСТУ 8938:2019 73х 6 ст20 7304398290;0;1;8424
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-07;ЮГ000005078;10979;ДСТУ 8938:2019 299х25 ст35 7304398390;0;1;150300
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-10;ЮГ000005159;9633;ДСТУ 8938:2019 83х14 ст20 7304399290;0;1;7920
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-11;ЮГ000005288;13047;ДСТУ 8939:2019 45х 8 ст20 7304318090;0;1;111690
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-12;ЮГ000005329;10937;ДСТУ 8938:2019 219х12 ст20 7304398390;0;1;31108
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-17;ЮГ000005404;11869;ГОСТ 8734 76х 8 ст20 7304318090;0;1;71400
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005409;8517;Порізка  2 різа ( зг ДКПП 25.62.20-00.00);0;1;100
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005409;11693;ГОСТ 8734 22х3 ст20 7304318090;0;1;5566
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005409;11808;ДСТУ 8939:2019 32х 3 ст20 7304318090;0;1;2494,8
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005402;10035;Порізка труб ( ДКПП 25.62.20-00.00);0;1;120
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005402;10648;ДСТУ 8938:2019 133х 5 ст20 7304398290;0;1;6363
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-18;ЮГ000005402;13630;ДСТУ 8939:2019 57х 3 ст20 7304318090;0;1;7070
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-19;ЮГ000005532;10584;ДСТУ 8938:2019 33.7х 3 ст20 7304398290;0;1;6048
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005704;11160;ДСТУ 8939:2019 30х 3 ст20 7304318090;0;1;60416
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005704;11820;ДСТУ 8939:2019 42х 5 ст20 7304318090;0;1;37616,2
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005446;8513;Порізка  1 різ ( зг ДКПП 25.62.20-00.00);0;1;100
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005446;10719;ДСТУ 8938:2019 127х12 ст20 7304398290;0;1;30960
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005756;11693;ГОСТ 8734 22х3 ст20 7304318090;0;1;5566
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-06-26;ЮГ000005756;13027;ДСТУ 8939:2019 27х 3.2 ст20 7304318090;0;1;7080
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-01;ЮГ000005875;11604;ДСТУ 8938:2019 95х12 ст20 7304398290;0;1;209450
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-01;ЮГ000005897;10642;ДСТУ 8938:2019 89х10 ст20 7304398290;0;1;16238
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-01;ЮГ000005897;10709;ДСТУ 8938:2019 108х10 ст20 7304398290;0;1;217227
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-09;ЮГ000006041;10380;ДСТУ 8939:2019 22х5 ст20 7304318090;0;1;2205
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-10;ЮГ000006033;11574;ДСТУ 8938:2019 426х 8 ст20 7304398890;0;1;42444
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-10;ЮГ000005981;11701;ГОСТ 8734 25х2.5 ст20 7304318090;0;1;25960
36;АВ Металл групп ООО А-1;364419304624;36441934;2024-07-12;ЮГ000006288;8513;Порізка  1 різ ( зг ДКПП 25.62.20-00.00);0;1;50
